GEOID,City,SR_point_count,311_SRI_score,SNI_score,ES_score
36085027705,new_york,931,17.79,5.73015443,12.05984557
36085027706,new_york,1671,23.83,30.14088323,-6.310883229
36085027900,new_york,1189,20.1,8.994852344,11.10514766
36085029102,new_york,2072,26.54,72.83933893,-46.29933893
36085029104,new_york,1462,22.29,47.58872934,-25.29872934
36085029105,new_york,1176,19.99,29.81576808,-9.825768085
36085029106,new_york,456,12.45,3.725277703,8.724722297
36085030301,new_york,814,16.63,41.76374966,-25.13374966
36085030302,new_york,1433,22.07,25.2099702,-3.139970198
36085031901,new_york,697,15.39,18.82958548,-3.439585478
36085031902,new_york,1698,24.03,11.96152804,12.06847196
36085032300,new_york,611,14.41,60.91845028,-46.50845028
36085990100,new_york,2,0.82,0.162557572,0.657442428
6073000100,san_diego,1565,31.42,41.27607694,-9.856076944
6073000201,san_diego,1155,26.38,51.27336765,-24.89336765
6073000202,san_diego,3206,46.84,58.68328366,-11.84328366
6073000301,san_diego,1602,31.84,27.17420753,4.665792468
6073000302,san_diego,3880,51.97,85.09888919,-33.12888919
6073000400,san_diego,5058,59.95,84.73313465,-24.78313465
6073000500,san_diego,2161,37.68,41.26253048,-3.58253048
6073000600,san_diego,3637,50.18,81.36006502,-31.18006502
6073000700,san_diego,3872,51.91,60.94554321,-9.035543213
6073000800,san_diego,2250,38.54,26.63234896,11.90765104
6073000901,san_diego,2527,41.1,41.65537795,-0.555377946
6073000902,san_diego,2322,39.22,41.38444866,-2.164448659
6073001000,san_diego,3905,52.15,53.5356272,-1.385627201
6073001100,san_diego,2276,38.79,68.35545923,-29.56545923
6073001201,san_diego,2352,39.5,65.90354917,-26.40354917
6073001202,san_diego,2313,39.14,36.39934977,2.74065023
6073001301,san_diego,3900,52.11,75.53508534,-23.42508534
6073001302,san_diego,4061,53.27,45.57030615,7.69969385
6073001400,san_diego,3207,46.85,74.50555405,-27.65555405
6073001500,san_diego,3212,46.89,58.95421295,-12.06421295
6073001600,san_diego,8755,80.24,68.55865619,11.68134381
6073001700,san_diego,3039,45.49,28.77269033,16.71730967
6073001801,san_diego,2020,36.29,37.88946085,-1.599460851
6073001802,san_diego,2155,37.63,65.76808453,-28.13808453
6073001900,san_diego,1702,32.96,47.75128691,-14.79128691
6073002001,san_diego,1697,32.9,60.53914928,-27.63914928
6073002002,san_diego,1389,29.35,12.35437551,16.99562449
6073002100,san_diego,6705,69.68,75.99566513,-6.315665131
6073002201,san_diego,4647,57.28,45.17745868,12.10254132
6073002202,san_diego,8427,78.64,79.28745597,-0.647455974
6073002301,san_diego,1863,34.68,50.62313736,-15.94313736
6073002302,san_diego,11094,90.87,59.4283392,31.4416608
6073002401,san_diego,6115,66.35,41.18125169,25.16874831
6073002402,san_diego,7568,74.3,56.48875643,17.81124357
6073002501,san_diego,8925,81.06,25.65700352,55.40299648
6073002502,san_diego,4837,58.53,51.51720401,7.01279599
6073002601,san_diego,13324,100,53.50853427,46.49146573
6073002602,san_diego,4489,56.23,8.886480629,47.34351937
6073002702,san_diego,2528,41.11,42.99647792,-1.886477919
6073002703,san_diego,7090,71.77,74.54619344,-2.776193444
6073002705,san_diego,2970,44.92,8.574911948,36.34508805
6073002707,san_diego,7944,76.23,33.56813872,42.66186128
6073002708,san_diego,4524,56.46,34.92278515,21.53721485
6073002709,san_diego,3008,45.24,18.66702791,26.57297209
6073002710,san_diego,4303,54.96,5.513411,49.446589
6073002711,san_diego,1836,34.4,4.348415064,30.05158494
6073002712,san_diego,3123,46.18,45.67867787,0.501322135
6073002801,san_diego,2094,37.03,93.52479003,-56.49479003
6073002803,san_diego,2920,44.51,18.45028448,26.05971552
6073002804,san_diego,3099,45.98,37.74044974,8.239550257
6073002902,san_diego,3937,52.38,59.6586291,-7.278629098
6073002903,san_diego,2048,36.57,45.77350312,-9.203503116
6073002904,san_diego,4567,56.75,92.06177188,-35.31177188
6073002905,san_diego,3570,49.67,90.13817394,-40.46817394
6073003001,san_diego,3082,45.84,51.91005148,-6.070051477
6073003003,san_diego,5068,60.01,29.19263072,30.81736928
6073003004,san_diego,5940,65.33,16.94662693,48.38337307
6073003101,san_diego,2475,40.63,6.705499865,33.92450014
6073003103,san_diego,2734,42.93,23.50311569,19.42688431
6073003105,san_diego,2527,41.1,17.24464915,23.85535085
6073003107,san_diego,2243,38.47,10.76943918,27.70056082
6073003109,san_diego,702,19.61,1.30046058,18.30953942
6073003111,san_diego,4643,57.26,29.66675698,27.59324302
6073003112,san_diego,2160,37.67,41.43863452,-3.768634516
6073003113,san_diego,1794,33.95,2.492549445,31.45745056
6073003114,san_diego,920,23.08,2.831211054,20.24878895
6073003115,san_diego,1467,30.29,9.225142238,21.06485776
6073003201,san_diego,1234,27.42,2.668653481,24.75134652
6073003202,san_diego,1785,33.85,17.32592793,16.52407207
6073003208,san_diego,1140,26.18,13.31617448,12.86382552
6073003209,san_diego,1626,32.11,39.48794365,-7.377943647
6073003211,san_diego,1049,24.94,3.942021132,20.99797887
6073003212,san_diego,1888,34.94,16.43186128,18.50813872
6073003213,san_diego,1139,26.17,2.438363587,23.73163641
6073003301,san_diego,3663,50.37,69.84557031,-19.47557031
6073003303,san_diego,1291,28.14,10.44432403,17.69567597
6073003304,san_diego,2593,41.69,80.79111352,-39.10111352
6073003305,san_diego,3256,47.24,44.78461122,2.455388784
6073003401,san_diego,5249,61.15,77.93280954,-16.78280954
6073003403,san_diego,5877,64.96,91.95340016,-26.99340016
6073003404,san_diego,6464,68.34,87.30696288,-18.96696288
6073003501,san_diego,5835,64.71,41.85857491,22.85142509
6073003502,san_diego,5853,64.82,29.9241398,34.8958602
6073003601,san_diego,5235,61.06,66.89244107,-5.832441073
6073003602,san_diego,3208,46.86,30.05960444,16.80039556
6073003603,san_diego,4667,57.41,21.2544026,36.1555974
6073003800,san_diego,390,13.52,95.92251422,-82.40251422
6073003901,san_diego,6338,67.62,57.66729884,9.952701165
6073003902,san_diego,8224,77.63,85.92522352,-8.295223517
6073004000,san_diego,6766,70.01,84.27255486,-14.26255486
6073004101,san_diego,3565,49.63,74.92549445,-25.29549445
6073004102,san_diego,2763,43.18,48.06285559,-4.882855595
6073004200,san_diego,3085,45.87,30.54727716,15.32272284
6073004300,san_diego,2987,45.07,43.09130317,1.97869683
6073004400,san_diego,3636,50.17,70.79382281,-20.62382281
6073004501,san_diego,3277,47.41,34.89569222,12.51430778
6073004600,san_diego,2784,43.36,48.87564346,-5.515643457
6073004700,san_diego,3500,49.14,94.9065294,-45.7665294
6073004800,san_diego,4810,58.35,83.10755893,-24.75755893
6073004900,san_diego,8490,78.95,62.05635329,16.89364671
6073005000,san_diego,3615,50.01,97.43971823,-47.42971823
6073005101,san_diego,8690,79.93,71.21376321,8.716236792
6073005102,san_diego,4225,54.42,94.51368193,-40.09368193
6073005103,san_diego,6333,67.6,75.83310756,-8.233107559
6073005201,san_diego,3742,50.96,92.60363045,-41.64363045
6073005202,san_diego,3771,51.17,89.50149011,-38.33149011
6073005301,san_diego,6201,66.84,96.09861826,-29.25861826
6073005302,san_diego,2998,45.16,95.01490111,-49.85490111
6073005401,san_diego,1587,31.67,93.22676781,-61.55676781
6073005402,san_diego,2288,38.9,93.05066378,-54.15066378
6073005403,san_diego,1807,34.09,85.70848009,-51.61848009
6073005500,san_diego,260,10.24,3.955567597,6.284432403
6073005601,san_diego,2114,37.22,75.2099702,-37.9899702
6073005602,san_diego,7340,73.1,55.59468979,17.50531021
6073005700,san_diego,3179,46.63,88.37713357,-41.74713357
6073005801,san_diego,1226,27.31,97.61582227,-70.30582227
6073005802,san_diego,1427,29.81,92.00758602,-62.19758602
6073005900,san_diego,1833,34.36,82.56570035,-48.20570035
6073006000,san_diego,4749,57.95,60.95908968,-3.009089678
6073006100,san_diego,3794,51.34,90.31427797,-38.97427797
6073006200,san_diego,359,12.79,81.78000542,-68.99000542
6073006300,san_diego,202,8.51,15.78163099,-7.271630994
6073006500,san_diego,9147,82.11,99.26849092,-17.15849092
6073006600,san_diego,205,8.61,56.44811704,-47.83811704
6073006801,san_diego,447,14.78,51.21918179,-36.43918179
6073006802,san_diego,1122,25.94,65.84936332,-39.90936332
6073006900,san_diego,1811,34.13,37.65917096,-3.529170956
6073007002,san_diego,1934,35.42,7.044161474,28.37583853
6073007100,san_diego,2576,41.54,47.84611216,-6.306112165
6073007200,san_diego,2891,44.27,25.10159848,19.16840152
6073007302,san_diego,2202,38.08,4.985098889,33.09490111
6073007303,san_diego,1912,35.19,8.222703874,26.96729613
6073007304,san_diego,2817,43.64,18.01679762,25.62320238
6073007401,san_diego,1125,25.98,2.953129233,23.02687077
6073007402,san_diego,2674,42.41,36.29097805,6.119021945
6073007501,san_diego,4559,56.7,52.32999187,4.370008128
6073007502,san_diego,5219,60.96,64.46762395,-3.50762395
6073007601,san_diego,5324,61.62,69.95394202,-8.333942021
6073007602,san_diego,1579,31.58,63.58710377,-32.00710377
6073007701,san_diego,1699,32.92,17.84069358,15.07930642
6073007702,san_diego,2223,38.28,12.92332701,25.35667299
6073007800,san_diego,5632,63.5,71.64725007,-8.147250068
6073007905,san_diego,3097,45.97,74.74939041,-28.77939041
6073007907,san_diego,2888,44.24,48.50988892,-4.269888919
6073007908,san_diego,2942,44.69,50.23028989,-5.540289894
6073007910,san_diego,3780,51.24,64.25088052,-13.01088052
6073007911,san_diego,1207,27.07,59.2386887,-32.1686887
6073007912,san_diego,1833,34.36,36.6160932,-2.2560932
6073008002,san_diego,2119,37.27,2.370631265,34.89936873
6073008003,san_diego,3515,49.25,29.30100244,19.94899756
6073008006,san_diego,2300,39.01,31.9019236,7.108076402
6073008101,san_diego,1920,35.27,39.94852344,-4.678523435
6073008102,san_diego,1723,33.18,33.459767,-0.279767001
6073008201,san_diego,1095,25.58,80.89948523,-55.31948523
6073008301,san_diego,1292,28.15,5.459225142,22.69077486
6073008303,san_diego,1767,33.66,18.20644812,15.45355188
6073008305,san_diego,742,20.29,90.00270929,-69.71270929
6073008306,san_diego,731,20.1,34.34028719,-14.24028719
6073008307,san_diego,966,23.76,60.86426443,-37.10426443
6073008310,san_diego,1364,29.05,12.0157139,17.0342861
6073008311,san_diego,1350,28.88,2.248713086,26.63128691
6073008312,san_diego,2381,39.77,58.0601463,-18.2901463
6073008313,san_diego,939,23.36,10.63397453,12.72602547
6073008324,san_diego,1765,33.64,57.13898672,-23.49898672
6073008327,san_diego,867,22.28,42.65781631,-20.37781631
6073008328,san_diego,929,23.22,2.587374695,20.6326253
6073008330,san_diego,1010,24.39,3.99620699,20.39379301
6073008331,san_diego,725,20,13.81739366,6.18260634
6073008336,san_diego,430,14.41,0.934706042,13.47529396
6073008337,san_diego,1077,25.33,7.626659442,17.70334056
6073008339,san_diego,1451,30.1,96.4643728,-66.3643728
6073008343,san_diego,405,13.86,14.65727445,-0.797274451
6073008344,san_diego,820,21.55,30.07315091,-8.523150908
6073008345,san_diego,580,17.43,60.647521,-43.217521
6073008346,san_diego,1140,26.18,76.80845299,-50.62845299
6073008347,san_diego,1081,25.38,3.183419128,22.19658087
6073008348,san_diego,777,20.86,1.029531292,19.83046871
6073008349,san_diego,1074,25.29,52.08615551,-26.79615551
6073008350,san_diego,3238,47.1,96.92495259,-49.82495259
6073008351,san_diego,939,23.36,48.13058792,-24.77058792
6073008352,san_diego,713,19.8,10.53914928,9.260850718
6073008353,san_diego,584,17.51,0.717962612,16.79203739
6073008355,san_diego,559,17.04,35.8168518,-18.7768518
6073008356,san_diego,585,17.53,1.110810079,16.41918992
6073008357,san_diego,1036,24.76,29.55838526,-4.798385261
6073008358,san_diego,2062,36.71,51.1785424,-14.4685424
6073008359,san_diego,332,12.13,65.45651585,-53.32651585
6073008360,san_diego,1705,32.99,81.84773774,-48.85773774
6073008361,san_diego,536,16.59,82.67407207,-66.08407207
6073008362,san_diego,289,11.03,82.03738824,-71.00738824
6073008363,san_diego,55,2.37,27.40449743,-25.03449743
6073008364,san_diego,217,8.98,47.19588187,-38.21588187
6073008365,san_diego,360,12.82,0.352208074,12.46779193
6073008366,san_diego,912,22.96,34.8279599,-11.8679599
6073008367,san_diego,271,10.54,26.48333785,-15.94333785
6073008368,san_diego,897,22.74,7.694391764,15.04560824
6073008369,san_diego,350,12.58,86.91411542,-74.33411542
6073008370,san_diego,182,7.86,69.2766188,-61.4166188
6073008371,san_diego,188,8.06,40.97805473,-32.91805473
6073008372,san_diego,409,13.95,10.07856949,3.871430507
6073008373,san_diego,245,9.81,58.81874831,-49.00874831
6073008374,san_diego,577,17.38,7.965321051,9.414678949
6073008375,san_diego,120,5.57,10.82362503,-5.253625034
6073008376,san_diego,237,9.58,93.45705771,-83.87705771
6073008377,san_diego,224,9.19,56.32619886,-47.13619886
6073008378,san_diego,94,4.43,60.11920889,-55.68920889
6073008379,san_diego,137,6.24,47.48035763,-41.24035763
6073008380,san_diego,259,10.21,17.88133297,-7.671332972
6073008381,san_diego,84,3.95,0.853427255,3.096572745
6073008501,san_diego,2054,36.63,87.25277703,-50.62277703
6073008502,san_diego,5995,65.65,72.6632349,-7.013234896
6073008503,san_diego,6288,67.34,91.58764562,-24.24764562
6073008504,san_diego,3666,50.39,45.36710918,5.022890815
6073008505,san_diego,3533,49.39,58.57491195,-9.184911948
6073008506,san_diego,2271,38.74,24.09916012,14.64083988
6073008507,san_diego,3671,50.43,81.00785695,-30.57785695
6073008509,san_diego,1976,35.84,71.60661067,-35.76661067
6073008510,san_diego,2072,36.81,59.97019778,-23.16019778
6073008511,san_diego,5547,62.98,91.00514766,-28.02514766
6073008512,san_diego,1273,27.91,7.138986724,20.77101328
6073008513,san_diego,845,21.94,2.655107017,19.28489298
6073008600,san_diego,3774,51.19,15.9712815,35.2187185
6073008701,san_diego,791,21.09,32.86372257,-11.77372257
6073008702,san_diego,1270,27.88,87.4153346,-59.5353346
6073008800,san_diego,2632,42.04,51.99133026,-9.951330263
6073008901,san_diego,1168,26.56,37.04958006,-10.48958006
6073008902,san_diego,2155,37.63,95.62449201,-57.99449201
6073009000,san_diego,1752,33.5,4.849634245,28.65036575
6073009101,san_diego,4009,52.9,77.30967218,-24.40967218
6073009102,san_diego,547,16.81,37.84882146,-21.03882146
6073009103,san_diego,1822,34.25,67.05499865,-32.80499865
6073009104,san_diego,1003,24.29,55.85207261,-31.56207261
6073009107,san_diego,1296,28.2,75.81956109,-47.61956109
6073009108,san_diego,2593,41.69,98.87564346,-57.18564346
6073009109,san_diego,49,1.99,21.85044703,-19.86044703
6073009201,san_diego,1938,35.46,48.0222162,-12.5622162
6073009203,san_diego,317,11.76,14.77919263,-3.019192631
6073009204,san_diego,1681,32.72,49.45814143,-16.73814143
6073009301,san_diego,821,21.56,37.14440531,-15.58440531
6073009305,san_diego,851,22.03,6.082362503,15.9476375
6073009306,san_diego,1904,35.11,74.88485505,-39.77485505
6073009307,san_diego,3135,46.27,97.68355459,-51.41355459
6073009308,san_diego,1109,25.77,90.05689515,-64.28689515
6073009400,san_diego,841,21.88,71.34922785,-49.46922785
6073009502,san_diego,480,15.47,52.70929287,-37.23929287
6073009504,san_diego,769,20.73,14.81983202,5.910167976
6073009505,san_diego,846,21.96,7.423462476,14.53653752
6073009506,san_diego,719,19.9,1.476564617,18.42343538
6073009507,san_diego,368,13,3.142779734,9.857220266
6073009509,san_diego,738,20.22,52.14034137,-31.92034137
6073009510,san_diego,115,5.36,6.90869683,-1.54869683
6073009511,san_diego,63,2.84,10.2275806,-7.387580601
6073009602,san_diego,956,23.61,47.88675156,-24.27675156
6073009603,san_diego,1651,32.39,93.9176375,-61.5276375
6073009604,san_diego,1346,28.83,97.16878895,-68.33878895
6073009703,san_diego,1382,29.27,17.01435925,12.25564075
6073009704,san_diego,1242,27.52,4.104578705,23.4154213
6073009705,san_diego,1073,25.27,16.90598754,8.364012463
6073009706,san_diego,2695,42.59,31.14332159,11.44667841
6073009801,san_diego,1391,29.38,28.46112165,0.918878353
6073009802,san_diego,1729,33.25,50.17610404,-16.92610404
6073009804,san_diego,1169,26.57,37.32050935,-10.75050935
6073009805,san_diego,1294,28.18,1.964237334,26.21576267
6073009901,san_diego,23,0,1.368192902,-1.368192902
6073009902,san_diego,232,9.43,1.598482796,7.831517204
6073010001,san_diego,983,24,33.78488215,-9.784882146
6073010003,san_diego,1353,28.91,13.37036034,15.53963966
6073010004,san_diego,1644,32.31,12.70658358,19.60341642
6073010005,san_diego,1666,32.56,53.40016256,-20.84016256
6073010009,san_diego,1703,32.97,73.32701165,-40.35701165
6073010010,san_diego,768,20.71,16.3505825,4.359417502
6073010011,san_diego,924,23.14,10.78298564,12.35701436
6073010012,san_diego,851,22.03,50.31156868,-28.28156868
6073010013,san_diego,2044,36.53,83.89325386,-47.36325386
6073010015,san_diego,3202,46.81,93.32159306,-46.51159306
6073010017,san_diego,705,19.66,56.20428068,-36.54428068
6073010018,san_diego,957,23.63,17.94906529,5.680934706
6073010019,san_diego,646,18.64,8.547819019,10.09218098
6073010103,san_diego,3961,52.55,77.03874289,-24.48874289
6073010104,san_diego,1496,30.63,1.652668653,28.97733135
6073010106,san_diego,2418,40.11,90.65293958,-50.54293958
6073010107,san_diego,2302,39.03,71.37632078,-32.34632078
6073010109,san_diego,879,22.46,5.323760499,17.1362395
